full_text,created_at,id_str,user_name,user_screen_name,Label
"Karena setiap hinaan yang keluar dari mulutnya @Fahrihamzah akan menjadi hakim atas dirinya sendiri.... #SaveTaulany , #SaveErinTaulany , #saveerintaulany ",4/21/19 15:11,1.11998E+18,FLORIUS MANAO,ManaoFlorius,Valid
Hajar terus mba Erin. #saveerintaulany #SaveTaulany,4/21/19 15:10,1.11998E+18,M. Luqman hakim,MLuqman56427211,Hoax
Tp blum di acc permintaan keluar nya ma ketua komunitas itu.... #SaveTaulany #SaveErinTaulany,4/21/19 15:10,1.11998E+18,NINAS Madridista,lhena66,Hoax
Lantang kan suara mu mba Erin #saveerintaulany #SaveTaulany,4/21/19 15:09,1.11998E+18,M. Luqman hakim,MLuqman56427211,Valid
#SaveTaulany #SaveErinTaulany,4/21/19 15:08,1.11998E+18,NINAS Madridista,lhena66,Hoax
"#SaveTaulany #saveerintaulany sebenernya saya capek dgn kubu sebelah, nyari celah mulu",4/21/19 15:07,1.11998E+18,Latifatur Rohmah,rohmahlatifah,Valid
#SaveTaulany #SaveErinTaulany,4/21/19 15:07,1.11998E+18,Emmi.siregar,Emmy8412,Hoax
We stand with u @erintaulany #saveerintaulany #SaveTaulany Keep strong!,4/21/19 15:07,1.11998E+18,âù_pedals,tie3112,Hoax
#SaveTaulany #Saveerintaulany ,4/21/19 15:07,1.11998E+18,Robert 868686,robert868686,Valid
Sederhana saja koq. Cuma kurang 1 alat buat BPN. Kaca! Yaah.. BPN perlu ngaca. #SaveTaulany #SaveErinTaulany,4/21/19 15:06,1.11998E+18,Hitta Rossen,Hittarossen,Hoax
"Saya yakin mba erin nilai sastra nya pasti jelek, ada namanya majas dan kiasan, mengapa hrs pilih kata yg sebenarnya. #SaveTaulany #saveerintaulany",4/21/19 15:06,1.11998E+18,Î›nonim,Iragesimaa,Valid
"Mungkin UU ITE perlu dihapus, biar aku bisa berpendapat dengan bebas! #saveerintaulany menurut kalian gimana? #savebbm",4/21/19 15:05,1.11998E+18,Saridin,udinhou,Hoax
Hati2 diErinkan. #SaveTaulany #SaveErinTaulany,4/21/19 15:05,1.11998E+18,Soni mr,Sky_marryland,Hoax
"Suka nya ngatain orang, tapi klo gantian di katain langsung main lapor... Dasar Baperan, efek kebanyakan main Pleciden plecidenan #SaveTaulany #saveerintaulany",4/21/19 15:05,1.11998E+18,Darmawan,Darmawa86278365,Valid
Yg menghina presiden yg asli tlg di laporin juga.jgn yg menghina presiden2an aja yg di laporin. #saveErinTaulany,4/21/19 15:04,1.11998E+18,faridaariyani,idalovejaesmine,Hoax
#saveerintaulany #saveerintaulany #SaveTaulany #SaveTaulany,4/21/19 15:04,1.11998E+18,einald choleq htp..,EinaldCholeq,Valid
#SaveTaulany #SaveErinTaulany #SaveSanity,4/21/19 15:04,1.11998E+18,(bukan) Power Ranger Merah,WongisJawanicus,Hoax
Iya netijen emang gitu sudah pada ketularan junjungannya pada sakit jiwa #SaveTaulany #SaveErinTaulany,4/21/19 15:03,1.11998E+18,lelaki jenggot putih,MinataNyoman,Hoax
#SaveTaulany #SaveErinTaulany,4/21/19 15:03,1.11998E+18,Joim,Joim19M,Valid
@SondoroMusic ....aneh comedian di perkarakan #saveerintaulany,4/21/19 15:02,1.11998E+18,Pandhu,pandhu703,Hoax
#saveerintaulany,4/21/19 15:02,1.11998E+18,H0534,hosa15,Valid
#saveerintaulany #saveerintaulany #saveerintaulany #saveerintaulany,4/21/19 15:02,1.11998E+18,Toloose,toloose25,Hoax
"#saveerintaulany, ingat kubu 02 juga sering menghina dan menfitnah pak jokowi, bagaimana kalau kita laporkan polisi",4/21/19 15:01,1.11998E+18,Noer Putra,NoerPutra70,Hoax
"Dulu jg FH blng jokowi sinting, tp kok adem2 ajj... skrng prabowo di blng sinting knpa pendukung nya marah... #SaveTaulany #SaveErinTaulany ",4/21/19 15:01,1.11998E+18,NINAS Madridista,lhena66,Valid
Lebih percaya akal sehal!!! #SaveTaulany #saveerintaulany #KPUSelaluTransparan,4/21/19 14:59,1.11998E+18,Scopiez Manroe,scopiez,Hoax
"Setiap orang yang berakal sehat, pasti bakal nyebut @prabowo begitu jangan takut mba Erin #SaveTaulany #saveerintaulany",4/21/19 14:59,1.11998E+18,M. Luqman hakim,MLuqman56427211,Valid
CALON PRESIDEN UKRAINA SEORANG KOMEDIAN!! #IndonesiaFraudElection #BPNKawalSuaraKami Sri Lanka #SaveTaulany #TNIPolriPahlawanPemilu #EVEMUN #saveerintaulany #DaruratC1Plano Readmore this link ,4/21/19 14:58,1.11998E+18,Peter Prayogo,PeterPrayogo,Hoax
#SaveTaulany #SaveErinTaulany ,4/21/19 14:58,1.11998E+18,mimin akun goship,minhoo23,Hoax
Umi pipik sedang membela tuhannya. Dengan hadits pilihannya. #saveerintaulany #SaveTaulany,4/21/19 14:57,1.11998E+18,RIO,SkyRio999,Valid
Q posisi di LN jg masuk list TT #SaveTaulany #saveerintaulany ,4/21/19 14:57,1.11998E+18,#Â _Ÿ‡®_Ÿ‡©_COYG,AntiH0ax,Hoax
